period,source_id,source_label,destination_id,destination_label,estimate,moe
2005-2009,COLORADO,"Colorado",KENTUCKY,"Kentucky",916,283
2005-2009,COLORADO,"Colorado",LOUISIANA,"Louisiana",1992,536
2005-2009,COLORADO,"Colorado",MAINE,"Maine",722,223
2005-2009,COLORADO,"Colorado",MARYLAND,"Maryland",2019,488
2005-2009,COLORADO,"Colorado",MASSACHUSETTS,"Massachusetts",3194,676
2005-2009,COLORADO,"Colorado",MICHIGAN,"Michigan",3173,571
2005-2009,COLORADO,"Colorado",MINNESOTA,"Minnesota",3888,747
2005-2009,COLORADO,"Colorado",MISSISSIPPI,"Mississippi",849,317
2005-2009,COLORADO,"Colorado",MISSOURI,"Missouri",4153,733
2005-2009,COLORADO,"Colorado",MONTANA,"Montana",1831,424
2005-2009,COLORADO,"Colorado",NEBRASKA,"Nebraska",4599,723
2005-2009,COLORADO,"Colorado",NEVADA,"Nevada",4347,768
2005-2009,COLORADO,"Colorado",NEW_HAMPSHIRE,"New Hampshire",710,288
2005-2009,COLORADO,"Colorado",NEW_JERSEY,"New Jersey",1648,489
2005-2009,COLORADO,"Colorado",NEW_MEXICO,"New Mexico",6471,823
2005-2009,COLORADO,"Colorado",NEW_YORK,"New York",4642,718
2005-2009,COLORADO,"Colorado",NORTH_CAROLINA,"North Carolina",4043,869
2005-2009,COLORADO,"Colorado",NORTH_DAKOTA,"North Dakota",907,265
2005-2009,COLORADO,"Colorado",OHIO,"Ohio",3749,637
2005-2009,COLORADO,"Colorado",OKLAHOMA,"Oklahoma",3931,831
2005-2009,COLORADO,"Colorado",OREGON,"Oregon",3635,695
2005-2009,COLORADO,"Colorado",PENNSYLVANIA,"Pennsylvania",3415,545
2005-2009,COLORADO,"Colorado",RHODE_ISLAND,"Rhode Island",686,322
2005-2009,COLORADO,"Colorado",SOUTH_CAROLINA,"South Carolina",1586,554
2005-2009,COLORADO,"Colorado",SOUTH_DAKOTA,"South Dakota",1246,361
2005-2009,COLORADO,"Colorado",TENNESSEE,"Tennessee",1908,508
2005-2009,COLORADO,"Colorado",TEXAS,"Texas",18503,1447
2005-2009,COLORADO,"Colorado",UTAH,"Utah",5041,786
2005-2009,COLORADO,"Colorado",VERMONT,"Vermont",336,132
2005-2009,COLORADO,"Colorado",VIRGINIA,"Virginia",4000,673
2005-2009,COLORADO,"Colorado",WASHINGTON,"Washington",4506,709
2005-2009,COLORADO,"Colorado",WEST_VIRGINIA,"West Virginia",381,208
2005-2009,COLORADO,"Colorado",WISCONSIN,"Wisconsin",3157,550
2005-2009,COLORADO,"Colorado",WYOMING,"Wyoming",4966,800
2005-2009,CONNECTICUT,"Connecticut",ALABAMA,"Alabama",532,319
2005-2009,CONNECTICUT,"Connecticut",ALASKA,"Alaska",526,288
2005-2009,CONNECTICUT,"Connecticut",ARIZONA,"Arizona",460,178
2005-2009,CONNECTICUT,"Connecticut",ARKANSAS,"Arkansas",40,36
2005-2009,CONNECTICUT,"Connecticut",CALIFORNIA,"California",3987,541
2005-2009,CONNECTICUT,"Connecticut",COLORADO,"Colorado",1307,445
2005-2009,CONNECTICUT,"Connecticut",CONNECTICUT,"Connecticut",333884,6768
2005-2009,CONNECTICUT,"Connecticut",DELAWARE,"Delaware",191,161
2005-2009,CONNECTICUT,"Connecticut",DISTRICT_OF_COLUMBIA,"District of Columbia",431,262
2005-2009,CONNECTICUT,"Connecticut",FLORIDA,"Florida",6480,926
2005-2009,CONNECTICUT,"Connecticut",GEORGIA,"Georgia",1491,411
2005-2009,CONNECTICUT,"Connecticut",HAWAII,"Hawaii",356,163
2005-2009,CONNECTICUT,"Connecticut",IDAHO,"Idaho",76,76
2005-2009,CONNECTICUT,"Connecticut",ILLINOIS,"Illinois",1708,401
2005-2009,CONNECTICUT,"Connecticut",INDIANA,"Indiana",488,234
2005-2009,CONNECTICUT,"Connecticut",IOWA,"Iowa",221,114
2005-2009,CONNECTICUT,"Connecticut",KANSAS,"Kansas",414,276
2005-2009,CONNECTICUT,"Connecticut",KENTUCKY,"Kentucky",320,137
2005-2009,CONNECTICUT,"Connecticut",LOUISIANA,"Louisiana",229,103
2005-2009,CONNECTICUT,"Connecticut",MAINE,"Maine",928,276
2005-2009,CONNECTICUT,"Connecticut",MARYLAND,"Maryland",1780,489
2005-2009,CONNECTICUT,"Connecticut",MASSACHUSETTS,"Massachusetts",10218,1028
2005-2009,CONNECTICUT,"Connecticut",MICHIGAN,"Michigan",1069,352
2005-2009,CONNECTICUT,"Connecticut",MINNESOTA,"Minnesota",263,84
2005-2009,CONNECTICUT,"Connecticut",MISSISSIPPI,"Mississippi",108,97
2005-2009,CONNECTICUT,"Connecticut",MISSOURI,"Missouri",315,169
2005-2009,CONNECTICUT,"Connecticut",MONTANA,"Montana",60,64
2005-2009,CONNECTICUT,"Connecticut",NEBRASKA,"Nebraska",198,125
2005-2009,CONNECTICUT,"Connecticut",NEVADA,"Nevada",294,143
2005-2009,CONNECTICUT,"Connecticut",NEW_HAMPSHIRE,"New Hampshire",1919,474
2005-2009,CONNECTICUT,"Connecticut",NEW_JERSEY,"New Jersey",4451,680
2005-2009,CONNECTICUT,"Connecticut",NEW_MEXICO,"New Mexico",89,56
2005-2009,CONNECTICUT,"Connecticut",NEW_YORK,"New York",22889,1531
2005-2009,CONNECTICUT,"Connecticut",NORTH_CAROLINA,"North Carolina",2011,458
2005-2009,CONNECTICUT,"Connecticut",NORTH_DAKOTA,"North Dakota",12,19
2005-2009,CONNECTICUT,"Connecticut",OHIO,"Ohio",1351,335
2005-2009,CONNECTICUT,"Connecticut",OKLAHOMA,"Oklahoma",78,47
2005-2009,CONNECTICUT,"Connecticut",OREGON,"Oregon",219,124
2005-2009,CONNECTICUT,"Connecticut",PENNSYLVANIA,"Pennsylvania",2810,553
2005-2009,CONNECTICUT,"Connecticut",RHODE_ISLAND,"Rhode Island",2925,638
2005-2009,CONNECTICUT,"Connecticut",SOUTH_CAROLINA,"South Carolina",945,332
2005-2009,CONNECTICUT,"Connecticut",SOUTH_DAKOTA,"South Dakota",24,24
2005-2009,CONNECTICUT,"Connecticut",TENNESSEE,"Tennessee",457,185
2005-2009,CONNECTICUT,"Connecticut",TEXAS,"Texas",2258,477
2005-2009,CONNECTICUT,"Connecticut",UTAH,"Utah",357,207
2005-2009,CONNECTICUT,"Connecticut",VERMONT,"Vermont",1344,417
2005-2009,CONNECTICUT,"Connecticut",VIRGINIA,"Virginia",2464,601
